tweetId	authorId	coordinates	date	text
1117834974252630017	168446862	null	2019-04-15 19:00:00	"tito Floren, como socio, te pido que cuando esté terminado el nuevo estadio, impidas la entrada a cualquier persona que esté relacionada con el AS, porque eso de ""lata de sardinas gigante"" tiene algo de gracia 1 vez.. pero ese ataque gratuito todos los días ya cansa"
1117834991520624641	555061728	[-3.68333, 40.4]	2019-04-15 19:00:05	Para el proyecto #AutónomosCómoEstáis de Muno nos volvimos absolutamente crazy 🎊 Juntamos nuestra locura con la de su equipo y todo fue flow y magia.  • Una parte importante del proyecto… https://t.co/LluW1sdapI
1117834991793246208	299852902	null	2019-04-15 19:00:05	Malcolm Arnold, Icaro, y...el clarinete de Cristo Barros: https://t.co/d8K7wtuvRM https://t.co/S4c7RgXfRO
1117835015294017537	147973460	null	2019-04-15 19:00:10	@DrGlezGarcia @SergioVanoG @LBagazgoitia @grupopedrojaen @dra_njimenez @PabloFonda @dermAlegre Qué grande!
1117835047674028032	1725482654	null	2019-04-15 19:00:18	Después de 5 vídeos, 3 fotos y 15 minutos de arrumacos... Quiere que le deje en paz 😾😹 #Miki #FelizLunes https://t.co/Bgf7zhXCin
1117835097162563584	2630801812	null	2019-04-15 19:00:30	ERC tiene q hacer un acto &lt;bellísimo&gt; en Salou  Tiene q invitar al hijo (Ju an Carlos) dl primo d mamá q vive en Cataluña (Aurelio), a Cyril Blanchot e, incluso, a 1cubano  amiguísimo dl q me dio la factura d Tintorería Alba ✖a la clave d internet y a Valltmitjana @mti_whatever7 https://t.co/qokprBle9J
1117835134613508096	2778277881	null	2019-04-15 19:00:39	sabes que has estudiado cuando son las 7 d la tarde y tienes un 80% de batería
1117835134559051776	1098249194903691265	null	2019-04-15 19:00:39	El pasado miércoles en #VivirenEquilibrioconAntonella por @ClickRadioTv conversamos con @duduyemi_t, #asesoradeimagen, #coach, #emprendedora y creadora del “Club de las #MujeresIndependientes¨  Escucha el #podcast: https://t.co/LFTjWMLbsj  #vidaenequilibrio #radio #onlineradio https://t.co/9pOXWcBRlW
1117835139835465734	108721561	null	2019-04-15 19:00:40	"Cuántos colegios nuevos se llaman Macri?  Cuántos centros culturales Mauricio?  Ok.  Cuántos ""Hospital María Eugenia Vidal"" Inauguraron?  Planes?  Proyectos? Nada. Nada de nada, pelotudo de mierda."
1117835201231634432	77460037	[-3.6992, 40.42277]	2019-04-15 19:00:55	Tengo un novio maricón que me regala cosas de mariquitas y bolleras en la España más malucha. Gracias, mi príncipe ruso, cristianfagalde. @ Librería Berkana https://t.co/JZmFo6x8hu
