tweetId	authorId	coordinates	date	text
1117751960806088705	955526552	null	2019-04-15 13:30:08	@marubimo @sanchezcastejon @PSOE Feliz lunes Marta
1117751986508771329	1009163086798966787	null	2019-04-15 13:30:15	¿Los trabajos en los que tienes una formación de un mes y se cobra si pasas la formación cómo piensan que vivo un mes?
1117751988068986882	1009163086798966787	null	2019-04-15 13:30:15	Es que encima es de 14 a 22 durante un mes de lunes a domingo.  #YElLátigoPaCuando
1117752022084792322	2237051310	null	2019-04-15 13:30:23	@HairyboyC No tengo tan monstruoso rabo, por desgracia 😅
1117752042821386240	470596245	null	2019-04-15 13:30:28	@Xabibenputa Fíjate que yo creo que gane quien gane, el resto estamos mas jodidos, así que algo si puede cambiar...
1117752046197911553	1010527854809972736	null	2019-04-15 13:30:29	En mi colegio exploramos el acoso a través del teatro para entenderlo y combatirlo. Hemos creado la plataforma CUENTA CONMIGO #StopBullying #micolegiosemueve #cambiamoselmundo #teatromusical #Educacion #educacionpublica #Valores  ¿Nos votas en este enlace? https://t.co/HULdI9Kjxp
1117752059871285249	410000250	null	2019-04-15 13:30:32	@danirepublicano @JaimePrimeroR Solo votando a podemos defenderemos la sanidad publica
1117752107615031297	176777681	null	2019-04-15 13:30:43	Empecé 2019 supervisando la comp de mi primera peli gracias a @twinpinesVFX y menuda alegría saber esto!! 🔥✌️
1117752121758187520	304556893	null	2019-04-15 13:30:47	El Polideportivo Villafontana acogerá del 23 al 26 de mayo el VIII Open Ciudad de Móstoles de #TenisEnSilla .🏆¡Entrada gratuita! ¡Acércate a verlo! 🔝🎾@FDIfundacion @lavozinclusiva @spaintenis #Tenis #Madrid #FTM #TenisMadrileño https://t.co/RI6ZlI8gm0
1117752127575740416	994274208757747714	null	2019-04-15 13:30:48	@Guillerides2 Te quieroo te quieroooo!!😊❤️
1117752135012245505	1384074380	null	2019-04-15 13:30:50	"Es que me da rabia pq cndo pregunta qué es el feminismo la misma chica que llama guarras a otras simplemente por hacer lo que quiera con su vida sexual o con su forma de vestir, tiene los huevos a decir ""Hay que defendernos"", no nos haces ningún bien amiga."
1117752201357799424	769312953476710400	null	2019-04-15 13:31:06	@Diego_FDM Pues vaya...que soy un adefesio  Pensaba que es que no era fotogenica 😭😭😭 https://t.co/G0ptHbFA94
1117752270014251009	843049221662085120	null	2019-04-15 13:31:22	No tengo ganas de vivir
1117752333289521153	258816632	null	2019-04-15 13:31:37	@Watoreon Directo a la fan zone
1117752333843226624	320857045	null	2019-04-15 13:31:37	"Que haceis ""mangurrianes y campurrianas""? Yo aquí ,leyendo la nueva entrega de la revista de @TomosyGrapas ,repleta de artículos suculentos como el de Alex Ross y el J. Constantine, y alternando con la lectura de ""Shaolin cowboy"" @DarrowGeof de @NormaComics . https://t.co/05SmZQjUsr"
1117752343288786945	4902593404	null	2019-04-15 13:31:40	Porfa que alguien me diga los personajes de la serie esa de mierda de juego de siyas para mutear todas las palabras y que dejeis de ser unos jodidos pesados
1117752349911547904	1105903203059752960	null	2019-04-15 13:31:41	Encima que te pongo algo bonito 🙏🏻🙏🏻 @huguispuguis9
1117752443448770562	283646294	null	2019-04-15 13:32:04	@AdryAAE +1 tostón de capítulo
1117752470913126400	532946834	null	2019-04-15 13:32:10	@GobernoAlem A mí como si les operan, lo q hay q aguantar
1117752496557043712	2336549256	null	2019-04-15 13:32:16	No estoy en mi mejor momento
1117752505646100480	1029106007581048832	null	2019-04-15 13:32:18	@carmelocot @ZARA @paulagonu El acomplejamiento viene de, tengo que tener una talla 34, midiendo 1.67 para poder comprarme ropa en una tienda super básica y normal? Y si ya esto es malo para mi, que tengo una 38 no quiero saber como lo pasan chicas de t 42 o +
1117752520288370688	158488405	null	2019-04-15 13:32:22	"Me da rabia que cuando alguien dice tal peli es una mierda algunos contesten ""gracias por ahorrármela"" No se paran a pensar que quizás esa persona puede tener una opinión opuesta a la suya? Y si esa película resulta que se convierte n una d sus preferidas? https://t.co/Nv5TNDXZ1w"
