tweetId	authorId	coordinates	date	text
1117653843842670592	382824090	null	2019-04-15 07:00:16	@23Sujeto La situación era o mestizaje, o discriminación o exterminio. España opta por el mestizaje, en un buen porcentaje y protección de las razas. En Brasil y en el Norte, de América y otros, optaron por el exterminio. Es cuestión del humano o el infrahumano que cada cual lleve dentro.
1117653918190907392	943352793141776384	null	2019-04-15 07:00:33	@fioreagostini No si y en cantauara que? Y en Anaco que? Y en Lecherias que?
1117654201277009925	269860000	null	2019-04-15 07:01:41	"@rodeodryve Vamos a intentarlo Marga, de momento tenemos semana ""nietera"" para no olvidar nuestras obligaciones abueriles."
1117654206515679232	330699463	null	2019-04-15 07:01:42	Puedo decir orgullosamente que por primera vez NO soy carne de spoiler. Capítulo visto ✔️#GameofThrones
1117654260446056448	493347574	null	2019-04-15 07:01:55	Pos habrá que cerrar el cine categorialmente o k xavale
1117654385708937217	1303884583	null	2019-04-15 07:02:25	@BachyRaimbow El tuyo tiene peligro justo, intenso para l@s m@scones, dulce para otros bich@s. . . ¡Tendré que preguntar a la salamanquesa! 🤔 😜
1117654478264721408	627603028	null	2019-04-15 07:02:47	@Negative_Rh @apuente Pues va a ser que no. El que lleven su bandera no hace daño a nadie, ahora el que impidan a otros manifestarse, hablar o simplemente vivir en paz, ya no. El problema es cuando por la bandera agreden, insultan y menosprecian. La culpa siempre es de los humanos, no de la bandera
1117654684867678210	131201492	null	2019-04-15 07:03:36	El estatuto andaluz tiene 12 años, ¿no?
1117654734121443329	16102554	null	2019-04-15 07:03:48	@olgaSomosalcala Por mucho que lo repitan una mentira no se vuelve verdad, a juan carlos lo nombro el dictador, despues nadie le voto, y a su hijo lo ha nombrado su padre... Tampoco lo hemos votado...  La constitucion del 78 no significa que se haya votado acese señor,
1117654775665975296	465004583	null	2019-04-15 07:03:58	@EbreroJavier @jesustaximadri A esto no lo llaman especular, sinvergüenza, mafioso, monopolio... cuando las que ha comprado es para explotarlas. A este señor le llaman empresario, emprendedor, nadie habla mal de él. Autorizaciones que adquirió por 36 euros, venderlas en muy poco tiempo por 60000 o más. https://t.co/VacIPMGwQH
1117654797505781760	137439500	null	2019-04-15 07:04:03	Lamentable trato recibido por sobrecargo tripulación IB6400 @Iberia @ReclamacAereas así no...
1117655069997051904	413117623	null	2019-04-15 07:05:08	@sanchezcastejon Pero de qué país bananero te crees que estás hablando ?? Eres, por poco tiempo, el presidente en funciones de España monarquica. Así que #VivaEspaña #VivaElRey #V.E.R.D.E
1117655113970200582	2382766193	null	2019-04-15 07:05:18	me quita años de vida si me mira así
1117655139047956481	752560698283220992	null	2019-04-15 07:05:24	@putikonda Y EMPALMADO....😏😏😏😈😈😈
1117655343373463552	11124092	null	2019-04-15 07:06:13	@TatianaCarral @HBO_ES Lo habéis hecho genial. Gran preestreno.
1117655510151520261	378715291	null	2019-04-15 07:06:53	Buenos días. Café.
1117655598156398592	80693101	null	2019-04-15 07:07:14	Os libráis porque en el fondo soy buena gente.
1117655604481417217	15629991	null	2019-04-15 07:07:15	@margot_mignart Una textura inmunda.
1117655670692679682	465004583	null	2019-04-15 07:07:31	@dammkring No llegan a incentivos, por lo que de momento sueldo en negativo. Trabajar para pagar. Pues si que es moderno, sí
1117655674006192129	152357635	null	2019-04-15 07:07:32	@Carlongui @Iberia @ReclamacAereas Lamentable en un vuelo de casi 10 horas... parece que si no tienes “enchufe” no eres nadie en esta compañía
1117655706562441216	432832595	null	2019-04-15 07:07:40	Son las siete de la mañana y necesito dormir, no es normal que no haya dormido por esperar a que llegase mi familia.
1117655876305850369	310792594	null	2019-04-15 07:08:20	Usted pasará a mejor vida @vladimirpadrino  Con tiempo le deseo que la Luz Perpetua lo acompañe.  15.04.19  Será traicionado y sacado del medio por sus propios compañeros. El Jaque Mate está activado en todos lados. Besarle las bolas a Fidel trajo consecuencias Descanse en Paz.
1117655887269781504	140005190	null	2019-04-15 07:08:23	@erikrsalazar No es seguro eso. Se ha rodeado de fieles en el Congreso, al igual que Iglesias o Rivera. Así es más difícil que te pidan la cabeza.
1117655892105863168	1926994310	null	2019-04-15 07:08:24	Inda está empezando a dar pena. Yo prometo ir a verle al frenopático cuando le encierren.
1117656125317558272	1104978064482713600	null	2019-04-15 07:09:19	Mi culito y yo os desea Feliz Semana!! 😅 https://t.co/cpqoZKYAwT
1117656291059564545	2382766193	null	2019-04-15 07:09:59	te daba l razón hasta cuando no la tenías
1117656532844449797	2382766193	null	2019-04-15 07:10:57	te daba la razón hasta cuando no l tenías
1117656543049265152	11124092	null	2019-04-15 07:10:59	@CharlieHoover_ 😊 Yo no te digo nada
1117656645495140353	2382766193	null	2019-04-15 07:11:23	te daba la razón hasta cuando no l tenías
1117656805730127872	11124092	null	2019-04-15 07:12:02	@elsa_am Yo cuando salga de trabajar a dormir porque ya lo he visto 😉
1117656876735451136	2237051310	null	2019-04-15 07:12:19	@Corvus_corax81 Cuando veas los GIF me voy a reír https://t.co/p2YJX5LtIY
1117656931299201024	450853334	null	2019-04-15 07:12:32	Una belleza. Un abrazo 😊😊😊
1117656941118070784	713723427291602944	null	2019-04-15 07:12:34	@willowofwood_1 Tenemos kaleborrica por toda España, cuatro mermados quieren romperlo todo pero con lo sagrado no se juega https://t.co/cTJ2QA2gFv
1117657145674272769	827024293477359618	null	2019-04-15 07:13:23	@Ruben_Amon @elpais_espana Opinion: periodismo progre... el nuevo fracaso del socialismo
1117657620016447488	310792594	null	2019-04-15 07:15:16	La gente se apasiona y pierde la objetividad. Debemos ser críticos sin ser criticones o chismosos. La crítica ayuda al pensamiento a desarrollar opiniones claras, objetivas y consonas con la realidad. Esto es mundial  JUICIO FINAL~JUICIO SOCIAL  #DiosTeLibreVenezuela🇻🇪 15.4.19 https://t.co/PsjFnZswy0
1117657757249888256	33438494	null	2019-04-15 07:15:49	hola bonomi, te paso un pique, acá no sacan los cajeros ni los cierran de noche, ni los ponen en las comisarías. a los que ponen en la comisaría es a los delincuentes y los cajeros abiertos en la vereda. 😇😇 https://t.co/L9VxG58ONc
1117657783065829376	245984333	null	2019-04-15 07:15:55	A darle visualizaciones a esta preciosidad, que además es por una buenísima causa! Por Ti -Nerea y Raoul https://t.co/ofcgRyigbq
1117657812350451712	529319377	null	2019-04-15 07:16:02	@IB_Sxtantra Lo se. También es cierto que se trata de una corporación que está  bajo el dominio de una política e intereses oligarquicos. Seguro que dentro de su estructura no todos beben la misma agua. Pero que se lo tengan que callar y seguir la corriente para no ser degradados.
1117658267923120128	269860000	null	2019-04-15 07:17:50	@ARRAUTXES Buenos días y que pase un feliz Lunes Santo, aunque me temo que pasado por agua, saludos.
1117658272503357440	529319377	null	2019-04-15 07:17:51	@lalalalia Luego llegan los olores
1117658305101533185	2913321688	null	2019-04-15 07:17:59	@jordicuest @MorisNoguera El titular de  @elmundoes  (quien le ha visto y quien le ve) es mentira. Basta con leer las condenas que da el propio artículo para comprobar que sólo hay 3 condenados por el 11-M. entre ellos el gran islamista Trashorras. Por eso la gran diferencia de condenas de 40000 años a 18 https://t.co/MAyLQKVSwf
1117658576716214272	529319377	null	2019-04-15 07:19:04	@lalalalia Una mezcla entre fábrica textil del XIX y campo de reeducación política
1117658647583129605	209673064	[-3.72417, 40.42833]	2019-04-15 07:19:21	Buenos días, feliz lunes!! en Parque del Oeste https://t.co/M6nRjk2P66
1117658659994075136	298764635	null	2019-04-15 07:19:24	Que putada no poder hablar del último capítulo de Juego de Tronos https://t.co/6sWiwfg2fd
1117658776742526976	310792594	null	2019-04-15 07:19:52	Ayer una abogado de la que no diré su nombre me pidió disculpas por un evento sucedido hace más de 1 año en Sol de Madrid, he recorrido un caminar largo en estas lides, dije como los españoles   ¡ No pasa nada !   Debo decir que me encantó tu actitud C.  Son hombre de respeto. https://t.co/GKnfXnmIAR
1117658820455489536	186478529	[-3.75732422, 40.41976938]	2019-04-15 07:20:02	ES-DESK — Revelan detalles de la relación homosexual que tenía Ozuna https://t.co/Zo5m6vKyyj
1117659322916282368	138418838	[-3.73151855, 40.42284376]	2019-04-15 07:22:02	Stigmabase —  Arizona deroga una ley, vigente desde 1991, que prohibía presentar la homosexualidad de forma ... https://t.co/5zFAVbjETg
1117659324958920705	138418838	[-3.73151855, 40.42284376]	2019-04-15 07:22:02	Stigmabase —  Alcalde de Bucaramanga llamó “bruta” a concejala https://t.co/Xgyl1pZ5PZ
1117659446715592706	4910679826	null	2019-04-15 07:22:31	¡VAMOS¡ Ciudadanos https://t.co/6Ysom1WHpa
1117659452616925187	1510550473	null	2019-04-15 07:22:33	@World7My Buenos días Ela  Feliz Lunes y  Mágica semana para ti 🏹🍎 Abrazo  #buenosdias #FelizLunes  #felizsemana https://t.co/9YvnY6uuxm
1117659457641689089	943352793141776384	null	2019-04-15 07:22:34	@Ed10indigo Ay papi estoy muy lejos para visitarte
1117659483528990721	893744527810469889	null	2019-04-15 07:22:40	@Jes1906 Es verdad que hay ventajismo pero nunca nos destacamos arriba, creo que ni siquiera terminamos líderes y no hemos enganchado en todo el año una racha buena de verdad. Creo que Carmelo también lo sabía y por eso no gastó en enero, ahorrando para la 19-20
1117659546531635200	3370886242	null	2019-04-15 07:22:55	Buenos días 💋
