tweetId	authorId	coordinates	date	text
1117842547458625538	128099767	null	2019-04-15 19:30:06	@JessLeguizamo Hay que darle esperanza a la gente, Jess.
1117842597022707712	35511706	null	2019-04-15 19:30:18	@auxibarea @adrinosaur Yo hubiera hecho lo mismo, que conste xD
1117842678908112896	265528855	null	2019-04-15 19:30:37	@enlagea @enrospv responder en aragones a esta cosa por fastidiar
1117842690132074497	161380950	null	2019-04-15 19:30:40	Kurt Russell pone esta cara cada vez que lee que #Soldier es mala peli. https://t.co/Hn9Xk5MVsw
1117842696725499911	200979764	null	2019-04-15 19:30:42	Dios!!! Qué horror.
1117842731643146241	317818104	null	2019-04-15 19:30:50	La Catedral de Notre Dame en estos momentos. QUÉ DESGRACIA! https://t.co/vL9sNgUP3N
1117842735719944192	926206488	null	2019-04-15 19:30:51	El ‘cohousing’ llega a #Asturias.    @axunta @Jubilares @asataasturias @CohousingVerde @livingcohousing @CohousingS vía https://t.co/pR1sUEVpzu https://t.co/FvjKn4q7vc
1117842764174118912	257161188	null	2019-04-15 19:30:58	Impactante   👇🏽👇🏽👇🏽
1117842764845277184	2899062521	null	2019-04-15 19:30:58	Nuevo! Gulden Draak 9000 en 75 cl. Perfecta para compartir, esta cerveza quadruple de 10,5% Alc. te encantará https://t.co/aanGq7gqoC
1117842777923104768	144471397	null	2019-04-15 19:31:01	Joooooder. Que pena 😭😭😭
1117842785992888320	1088573955353522176	null	2019-04-15 19:31:03	@JudgeTheZipper @iurispress Para saber si alguien es camarero basta con pedirle que se dirija a la máquina y prepare un café. Para saber si alguien es periodista basta con proponerle un tema y pedirle que redacte sobre la marcha 20 ó 30 líneas. En ambos casos el oficio se valida inmediatamente.
1117842796508000261	200460772	null	2019-04-15 19:31:05	@PprSlutCumdump Sino tengo pantalones blancos!
1117842805647396866	382824090	null	2019-04-15 19:31:08	@juanilloelx1980 Es lo que hay John. Si no votas al menos malo, revalorizas el voto del que vota al peor. Si votamos al menos malo, neutralizamos el voto sobre el malo. Esto es una especie de trampa en la que mitigar el mal, pasa necesariamente, por participar.
1117842822139449345	709782688379629568	null	2019-04-15 19:31:11	"@SiyeiIII @Seahawks12Spain Parecéis un grupo de ""MARUJAS INQUIETAS""  El 1er día de REBAJAS"
1117842857581326338	266594332	null	2019-04-15 19:31:20	@Loboferoz19741 Que mal vamos 😂😂😂
1117842893182517250	132256604	null	2019-04-15 19:31:28	Que desesperados 🙄 amárrense.
1117842898161160193	627603028	null	2019-04-15 19:31:30	Espero que  no me queme nada irreparable en Notre Dame, que tristeza, seria una perdida para toda la humanidad
1117842921406062598	2388389298	null	2019-04-15 19:31:35	@RinTohsakaFate No está el horno para bollos aún
1117842934911700993	334279505	null	2019-04-15 19:31:38	Que dolor siento viendo las imágenes de Notre Dame... No quiero ni imaginar lo que estarán consumiendo esas llamas. No nos hemos recuperado del incendio en Brasil y ahora tenemos este desastre.
1117842964590616576	376714239	null	2019-04-15 19:31:45	Arden los templos, iglesias y Catedrales en Francia. Votemos masivamente a VOX @vox_es @Santi_ABASCAL para frenar el terror laico de la ultraizquierda, que quiere repetirlo en España. https://t.co/HvY9OTVstG
1117842984471605248	515480772	[-3.8647, 40.3218]	2019-04-15 19:31:50	King 👑 en Móstoles, Madrid, Spain https://t.co/owgeMnUOec
1117842996094021634	110405807	null	2019-04-15 19:31:53	Aquí en directo 👇😢
1117843007124983808	627603028	null	2019-04-15 19:31:56	@GuerraSuciaES 😂😂😂😂😂 jjejejejejeje, me meo
1117843042793398273	266594332	null	2019-04-15 19:32:04	@MariaLuNa432 Mientras tengas para ti y los tuyos es suficiente 😘😘
1117843043208638464	2772632830	null	2019-04-15 19:32:04	Todos los los ataque de los Violentos y los Asesinos de ETA han sido al Partido Popular, Ciudadanos y Vox Cuestión que hay que pensar de ahí la deducción es muy Fácil, Sánchez 🎗juega con las cartas marcadas, estoy Convencido que todo estaba previsto, Zapatero ya lo dijo  En TVE
1117843100645380096	380558382	null	2019-04-15 19:32:18	🚩#OPE #SESCAM🚩  Publicada la relación provisional de méritos en la fase de concurso de la OPE 2016.  El tiempo de servicios prestados se computa hasta el 29 de septiembre de 2017.   Plazo de reclamaciones: 10 días hábiles, a partir de mañana. https://t.co/vDux021ib9
1117843104067923968	76593802	null	2019-04-15 19:32:19	2Sánchez tendría más fácil un pacto con Cs que con Podemos y catalanes, según los sondeos  https://t.co/KOagREPMuM
1117843178810421249	108636427	null	2019-04-15 19:32:37	@lemondefr 😰🤯🤒😪 una pena lo que ocurre ahora mismo en #paris
1117843184959279104	200460772	null	2019-04-15 19:32:38	Y se marchó... y a barco lo llamó LIBERTAD... JAJAJAJA
1117843205964410882	76593802	null	2019-04-15 19:32:43	Sánchez busca el voto de los jubilados comprometiéndose a blindar las pensiones con respecto al IPC   https://t.co/CWwOhHPsaH
1117843244094840832	35511706	null	2019-04-15 19:32:52	Grababa programas de radio con mi vecino y les metíamos cuñas publicitarias y protobranded content.
1117843264839852032	76593802	null	2019-04-15 19:32:57	El número dos de la investigación del 'procés' confunde a los 'Jordis' y no sabe si Junqueras era vicepresident  https://t.co/QTed9M0xoc
1117843266546872320	265528855	null	2019-04-15 19:32:57	No rayarse con lo de Notre Dame, que hay más catedrales.
1117843287484829697	76593802	null	2019-04-15 19:33:02	El negocio de la banca: cobra 860 euros de intereses por prestar 10.000   https://t.co/hCPJ4m4CHv
1117843297169440769	414808008	null	2019-04-15 19:33:05	Es espeluznante
1117843308024344578	459627181	[-3.5798, 40.4732]	2019-04-15 19:33:07	@PPBarajas siempre listos!!!! en Barajas, Madrid, Spain https://t.co/tGgRy8I6vB
1117843337917210628	229471725	null	2019-04-15 19:33:14	Se me caen las lágrimas viendo esto.
