tweetId	authorId	coordinates	date	text
1117789690051072001	299174651	null	2019-04-15 16:00:04	Casado incluye en su programa la subida salarial a los militares en línea con la Policía. 💪🇪🇦💙 #MásPPMásSeguridad https://t.co/mnuCrQ40GO
1117789760649596928	2637549969	null	2019-04-15 16:00:21	@sad4asco8 yo si
1117789865964388353	266664855	null	2019-04-15 16:00:46	Pero van a salvar a España, joder 😖😖
1117789869923651584	14467894	[-3.68333, 40.4]	2019-04-15 16:00:47	Estoy muerta, pero feliz de haber pasado un fin de semana genial con periodistas de todo el mundo de la mano de @nuclearblasteu para la preescucha del nuevo disco de @sabaton En unos días… https://t.co/mPIwhTixRV
1117789902450712576	895333058810871812	null	2019-04-15 16:00:54	En casa ha pasado lo mismo
1117789921513811968	523541656	null	2019-04-15 16:00:59	Al parecer en mi universo paralelo McCartney y Lennon se han reconciliado pero no mucho. https://t.co/ppPaa4ekCy
1117789926270148609	1451407226	null	2019-04-15 16:01:00	🇦🇺 El negocio detrás de Winx. Tras su retirada, las ventas del merchandising relacionado a la 'reina' de Australia se han disparado con productos que van desde los US$ 210 hasta los US$ 1790 de las 50 unidades (agotadas) de su mantilla con las firmas de Bowman y Waller. https://t.co/64wZhCQbPh
1117789931995312129	2876060889	null	2019-04-15 16:01:01	@josemanuelmt73 @LeaksUberCabify @Uber_ES Borrando la aplicación del móvil y cambiando la cuenta de correo y ls del banco
1117789967353372682	284616551	null	2019-04-15 16:01:10	@SroJota No me está gustando nada el tono de la campaña. Nervios, crispaciones, odio latente. La gente es gilipollas directamente, de verdad. #PutoPopulismo
1117789980313772037	600864333	null	2019-04-15 16:01:13	'besar es pactar con el enemigo y ganar todas las batallas a la vez'
1117789988102582273	148372342	[-3.692763, 40.4437286]	2019-04-15 16:01:15	NEWS! NEWS!  Ya os habéis enterado del lanzamiento hecho por @googlecloud la semana pasada en el Next '19? Se trata de una nueva app llamda Currents la cual sustituirá Google+. Aparece con nuevo diseño y características y, de momento, está disponible sólo en la versión beta.
1117789988626759680	1322785705	null	2019-04-15 16:01:15	@izuzquiza al final de fan voy a pasar a la práctica, porque el otro día un amigo, después de contarle aventuras y desventuras de una chica de los 80, me pidió hacer un podcast de ello, así, qué nos instruiremos en #ElGranCuadernoDePodcasting 🙋‍♀️🙌💪
1117790021963137025	523541656	null	2019-04-15 16:01:23	Eagles y Supertramp son mi rollo de señor mayor.
1117790030288838656	769312953476710400	null	2019-04-15 16:01:25	@claratahoces Buenas tardes Clara .Felíz  Lunes  😘😘💕💕🙋‍♀️🌻🌼🌻🌼🌻🌷🌷
1117790156403113984	4230619467	null	2019-04-15 16:01:55	En el debate de @UProfesional Apoyamos a los profesionales con medidas fiscales, apoyo a los autónomos, ventanilla única web y tarifa plana. Valoramos el importante papel de los #ColegiosProfesionales por el interés general #28Abril https://t.co/Le2n1idOpo
1117790185947844608	2482005110	[-3.68333, 40.4]	2019-04-15 16:02:02	🧚‍♀️Alguna vez has tenido un CHISPAZO DEL ALMA o CORAZONADA💫 • 👌Creeme que cuando te digo que funciona funciona, estamos tan ocupados en cosas sin sentido, que no prestamos atención a… https://t.co/hjgtuo3Cht
1117790207472959489	175387235	null	2019-04-15 16:02:07	Muerta ? Muertísima.
1117790222899666947	943024080139284480	null	2019-04-15 16:02:11	@CrisRMCF21 A mi también!!
1117790229631524865	214993578	null	2019-04-15 16:02:12	@elconfidencial Ni Rentería? Pues vaya!
1117790255166447649	1322785705	null	2019-04-15 16:02:19	@izuzquiza de los 70, quería decir, aunque lo gordoooo, está en los 80 jajaja bssss
1117790269557170176	1162704691	null	2019-04-15 16:02:22	@higescn52 @telecincoes Es un decir 🤣🤣
1117790311332212737	1205633460	[-3.618, 40.555]	2019-04-15 16:02:32	Si, somos amigos aunque no lo creáis.  #chiringuito #jugones #futbol #television #atresmedia #Retratados #EstamosContigoMiguel #Madrid en Atresmedia Corporación https://t.co/HoXbOFSEkV
1117790343389425664	720330335834152960	null	2019-04-15 16:02:40	"""Sufrir ese verbo que nunca debio de existir.."""
1117790353640177665	586780208	[-3.61639, 40.46429]	2019-04-15 16:02:42	Mil cosas puedo cambiar. #33elmusical🎤🎼 📷: @crisdbd en Ifema- Feria de Madrid https://t.co/hMbkcomNGJ
1117790357746520064	2957654554	null	2019-04-15 16:02:43	1 play alguien que sea de Madrid por favor 😢
1117790360229511169	184612789	null	2019-04-15 16:02:44	Lunes de turno partido, estoy MUERTO
1117790370056876044	278486990	null	2019-04-15 16:02:46	Madrileños, no me jodáis. Según las encuestas el próximo alcalde va a ser el inútil de Almeida. Por favor, ya tuvimos bastante con Ana Botella, queréis destrozar la ciudad de nuevo?
1117790394715189250	203602300	null	2019-04-15 16:02:52	@marianomtnz @fonsstar @odiomalley @llesay @Los40 El mío también tenía radio!!!!
1117790396506091520	175387235	null	2019-04-15 16:02:52	@swedishtea Italia viene para decirte ciao
1117790407725707265	354458995	null	2019-04-15 16:02:55	Hasta el jueves no tengo abono. Igual no es como que tuviese planes para usarlo estos días xd.
1117790415594426368	523541656	null	2019-04-15 16:02:57	También va Sinatra porque le di mucha caña a un disco suyo en concreto durante una temporada.
1117790418131980288	769312953476710400	null	2019-04-15 16:02:57	@dolo_66 @navedelmisterio @Palom_Navarrete @claratahoces @doctorgaona @mmartinloeches @carmenporter_ @Diego_FDM @JaviPerezCampos @carloslargom @FPCaballero @SantiCamach0 @inpeval @geoestratego @martyrium2014 @nachonavarrogil @pantalla_azul @RafelBalaguer Felíz semana Dolo y a tod@s
1117790459416461313	611758524	[-3.41233, 40.38483]	2019-04-15 16:03:07	Campus semana Santa en Loeches https://t.co/SgY1DTSkto
1117790465967960065	714770873635446785	null	2019-04-15 16:03:09	@donarfonzo Es muy difícil, pero cierto . https://t.co/RyAzh9FHV9
1117790489355460615	970682310877155328	null	2019-04-15 16:03:14	@iortizgascon @Pablo_Iglesias_ @agarzon Imagino que podrá ir donde le salga de los mismos. A este no le molestan los etarras ni los demás comunistas ni los golpistas !! De todas formar llenar un recinto de 1.200 personas, tampoco es que sea mucho mérito. En Madrid lo puede dar en una cafetería.
1117790511195140097	705663958	null	2019-04-15 16:03:20	@Niquetuvierasel @Ecko_epk @animesa Por lo mismo, porque la frustración los lleva a atacar lo que ellos por miedo o vergüenza se niegan a reconocer. Anda que no se han visto casos.
1117790511400652802	455121168	null	2019-04-15 16:03:20	Carmen Maura me ha alabado el tipo, las zapas y los calcetines. Ni tan mal.
1117790516815515648	724161964780457985	[-3.66666667, 40.5]	2019-04-15 16:03:21	Durísimo Golpe de la Unión Europea ya que los legisladores de esta han rechazado por completo el impulso para los estándares en el Automóvil basados en WiFi con Tecnologia 5G y es que… https://t.co/ygyAtkXM6p
1117790672558415873	488950645	null	2019-04-15 16:03:58	Tratando de resucitar al muerto parte 4 (esta vez con un cable edl de verdad no un cable pelado de 2€ del chino) https://t.co/sPNg8z15s9
1117790703030079495	1112555132	null	2019-04-15 16:04:05	En los momentos malos se ve donde realmente están las personas que te preocupan y están ahí ✨
1117790705999581184	211089115	null	2019-04-15 16:04:06	@Sevilla__ARG Fue por el padre. El jugador se iba ya al Sevilla.
1117790714589589513	175387235	null	2019-04-15 16:04:08	Pausini dando like.  La monarquía italiana está más viva que nunca.
1117790724832079872	1617597067	null	2019-04-15 16:04:11	@toscallita El pueblo ese de Elvis, Adolfo, Gil y Gil... tiene que tener más habitantes que Tomelloso.
1117790772135440384	1386828673	null	2019-04-15 16:04:22	@legionespanola @GeneralDavila Recurso Figurado https://t.co/w96eqeGFHu …
1117790785494294528	2449533031	null	2019-04-15 16:04:25	Poco más que añadir https://t.co/eYzGFbp73A
1117790789696987137	261918526	null	2019-04-15 16:04:26	🇪🇸 es el mejor país del mundo para vivir en 2019 con datos contrastados,pero hay extremistas a un lado y otro que se empeñan en volver al pasado.Enteraros no estamos ni en las cruzadas ni en la revolución 🇫🇷.No voy a retuitear vuestras algaradas.Creo en el futuro y la moderación.
1117790814581809152	1384074380	null	2019-04-15 16:04:32	Cristina es lunes, podrías ponerte a hacer algo no? Menudo coño tienes
1117790817639370754	299174651	null	2019-04-15 16:04:33	El PP critica que el Gobierno central frene la equiparación salarial de los agentes.💪🇪🇦💙 #MásPPMásSeguridad. https://t.co/1KaivXX48w
1117790826963394562	2758388495	null	2019-04-15 16:04:35	Cuando llegas a casa y descubres que serás presidente de una mesa electoral el próximo #28Abril https://t.co/SOAVEpxjsR
1117790848404660224	1386828673	null	2019-04-15 16:04:40	@Lalegion_es Recurso Figurado  https://t.co/w96eqeGFHu   …
1117790849352503296	1055849996929646597	null	2019-04-15 16:04:40	@soniaenamorado @Albert_Edero Ya caeras hija de puta...ya caeras..
1117790879815749632	2992717060	null	2019-04-15 16:04:47	#RumboUrnasARV A ver, @atresmediacom , Metéis en un debate a 3 partidos de derechas que copan el 60% del tiempo, y a dos de izquierdas (aceptamos psoe como animal de compañía) copando el 40% y tratáis de hacernos ver que es imparcial?!! La tenéis de cemento armao...
1117790909167435778	523541656	null	2019-04-15 16:04:54	Hace mil años que no escucho a Manel (aunque me siguen gustando), y me faltan algunos como IDLES, pero no está mal. Iría a ese festival, aunque claro, ya me jodería que no me gustara basándose en mi Spotify.
1117791005493874690	1207493154	null	2019-04-15 16:05:17	🏜 El Dakar 2020 se disputará en Arabia Saudí tras diez ediciones en Sudamérica - https://t.co/P5C1rds1Xa
1117791010782941185	155564978	null	2019-04-15 16:05:19	@nievesmpatron jshdhwhd si yo lo decia pq solo tiene dos favs en su cuenta si yo me llevo bien con jota r
1117791049357905929	1386828673	null	2019-04-15 16:05:28	@AUGC_Comunica Recurso Figurado  https://t.co/w96eqeGFHu   …
1117791055053766662	724161964780457985	[-3.66666667, 40.5]	2019-04-15 16:05:29	New @lexus LM MY 2020 se presentará en el Prestigioso Salón Internacional de @nyautoshow 2019 y será el Monovolumen más bello jamás creado, revisara lujo por los 4 Costados #Lexus #LM… https://t.co/dYVXNcXPhG
1117791088666923008	1386828673	null	2019-04-15 16:05:37	@guardiacivil Recurso Figurado  https://t.co/w96eqeGFHu   …
1117791125811732480	1386828673	null	2019-04-15 16:05:46	@UnionGC Recurso Figurado  https://t.co/w96eqeGFHu   …
1117791148402044930	148700417	null	2019-04-15 16:05:51	@JaimePrimeroR Siii, soy un friki de esta película, ya he perdido la cuenta de las veces que la he visto. 😂
1117791166148354048	1386828673	null	2019-04-15 16:05:56	@AsesGCMadrid Recurso Figurado  https://t.co/w96eqeGFHu   …
1117791207256666112	1386828673	null	2019-04-15 16:06:06	@ASIGC_ Recurso Figurado  https://t.co/w96eqeGFHu   …
1117791217624993792	90463762	null	2019-04-15 16:06:08	@honraybarcos El día que las hagan en una mezquita, les cortan las manos.
1117791223845142532	198975290	null	2019-04-15 16:06:09	2019 y me parece DE VERGÜENZA que 'Mujeres desesperadas' no esté en ninguna plataforma.
1117791246913818625	1386828673	null	2019-04-15 16:06:15	@mendy_asigc Recurso Figurado  https://t.co/w96eqeGFHu   …
