tweetId	authorId	coordinates	date	text	lemmatizedText
1120228251669008384	863623298	null	2019-04-22 09:30:02	"""Mentimos, engañamos y robamos"": Mike Pompeo sobre su etapa de director de la CIA (VIDEO) https://t.co/r7ifdwBMTA"	mentir engañar robar mike pompeo sobre su etapa de director de el cia video
1120228266441416705	2763162583	null	2019-04-22 09:30:06	Nada como entender lo mucho que mejora la existencia no meterse en vidas ajenas y evitar que lo hagan en la propia.	nada como entender el mucho que mejorar el existencia no meterse en vida ajeno evitar que él hacer en el propio
1120228268563677184	831478754975309824	null	2019-04-22 09:30:06	¿#HablarEnPúblico? ¿Yo?   Claro que puedes. Pero sólo podrás hacerlo cuando  aprendas a hablar de ti. Así serás capaz de hablar de tu negocio.   Tu negocio es como un hijo. Si le enseñas a hablar, también hablará de ti 😉  ¿Te atreves? 👇🏻 https://t.co/kcYcOAqCHr	#hablarenpúblico yo claro que poder pero sólo poder h cuando aprender hablar de tú así ser capaz de hablar de tu negocio tu negocio ser como uno hijo si él enseñar hablar también hablar de tú tú atreverse 👇🏻
1120228271973515265	881202231986597888	null	2019-04-22 09:30:07	“No hay humanización sin aproximación. Tocar tiene poder terapéutico.”   Cuidar además de curar | Sociedad | EL PAÍS https://t.co/Vfg6gyZDfz	“no haber humanización sin aproximación tocar tener poder terapéutico cuidar además de curar sociedad el país
1120228284929908736	17581365	null	2019-04-22 09:30:10	Necesito vacaciones después de las vacaciones. https://t.co/rju0zv2r4X	necesitar vacaciones después de el vacaciones
1120228353045348352	577223731	[-3.8721, 40.47396]	2019-04-22 09:30:26	💓Os damos las gracias de corazón a todas aquellas personas que nos seguís en las redes y que nos hacéis crecer un poquito más cada día...💓 😄Me considero… https://t.co/3cOJLekRAE	yo dar el gracia de corazón todo aquel persona que yo seguíríe en el red que yo hacer crecer uno poquito más cada día 😄me considero
1120228360423129089	293375471	null	2019-04-22 09:30:28	Buen día y feliz semana!	buen día feliz semana
1120228421559255041	327144487	null	2019-04-22 09:30:43	Una de las cosas por las que se ve que un jerbo está malo es porque no se pone a dos patas, y pega mucho la tripa al suelo, se le hacen dos marcas como de delgadez a los costados por ello. Es porque no quieren dejar tan al descubierto su tripa y órganos vitales en general	uno de el cosa por el que se ver que uno jerbo estar malo ser porque no se poner dos pata pegar mucho el tripa al suelo se él hacer dos marca como de delgadez el costado por él ser porque no querer dejar tanto al descubierto su tripa órgano vital en general
1120228434620317696	307499068	null	2019-04-22 09:30:46	Vale, nota mental: no abrir Twitter los lunes hasta ver el capítulo de Juego de tronos.	valer nota mental no abrir twitter el lunes hasta ver el capítulo de juego de trono
1120228454010691584	434484005	[-3.69877, 40.44959]	2019-04-22 09:30:50	Pensando una idea para regalar a mama?...Tenemos muchas ideas , como por ejemplo te neceser con su tratamiento facial favorito Timexpert lif (in) # piel ##beauty #facial #tetuan… https://t.co/t5omBhF3Ix	##beauty #facial #tetuan pensar uno idea para regalar mama tener mucho idea como por ejemplo tú neceser con su tratamiento facial favorito timexpert lif in piel
1120228466182557697	471340128	null	2019-04-22 09:30:53	@AVArroyoCulebro #Leganés  #politicos  un buen lugar tambien para edificar un Conservatorio nuevo en  nuestro pueblo.	@avarroyoculebro #leganés #politicos uno buen lugar tambien para edificar uno conservatorio nuevo en nuestro pueblo
1120228466081914881	287338725	null	2019-04-22 09:30:53	@Pacurll Inflados parecen un par de pechos https://t.co/IKbKiGFfz4	@pacurll inflado parecer uno par de pecho
1120228526714753024	14549442	null	2019-04-22 09:31:08	@Cintia_hica nos queda mucho por delante para poder modelizar nuestra atmósfera a muchos días vista... ¡eso si alguna vez es posible! No obstante Asturias es un paraíso SIEMPRE :)	@cintia_hica yo quedar mucho por delante para poder modelizar nuestro atmósfera mucho día ver ese si alguno vez ser posible no obstante asturia ser uno paraíso siempre
