tweetId	authorId	coordinates	date	text	lemmatizedText
1120371694915465218	29426133	null	2019-04-22 19:00:02	@Mer84x Con lo feliz que era y ahora me entran ganas de ir a abrazarla corriendo 🥺	@mer84x con el feliz que ser ahora yo entrar gana de ir a correr
1120371727236829187	3812026581	null	2019-04-22 19:00:09	4-20 sin porros 4-21 sin sexo 4-28 sin ultraderecha	4-20 sin porro 4-21 sin sexo 4-28 sin ultraderecha
1120371739660357633	1428960690	null	2019-04-22 19:00:12	Acto de #UnidasPodemos en Moratalaz. #LaHistorialaEscribesTú https://t.co/9EjO32nk9b	#unidaspodemos #lahistorialaescribestú acto de en moratalaz
1120371760241750017	2334310685	null	2019-04-22 19:00:17	No estoy tan yo como debería estar. Dejémoslo en que estoy yo al 50% de mis capacidades.	no estar tan yo como deber estar dejémoslo en que estar yo al 50 de mi capacidad
1120371772489125890	737504978	null	2019-04-22 19:00:20	Gracias	gracias
1120371791241805827	970682310877155328	null	2019-04-22 19:00:25	@federaciontidus @Cayetano_Rivera @lau_duart @PartidoPACMA Esto de lis Oaises Ejemplares es como lo de llamar toro a un buey !!!	@federaciontidus @cayetano_rivera @lau_duart @partidopacma este de lis oais ejemplar ser como el de llamar toro uno buey
1120371799848566792	528728240	null	2019-04-22 19:00:27	Adivinad quien va a asistir a su primera junta de vecinos.	adivinad quien ir asistir su primero junta de vecino
1120371804957302785	4125671537	null	2019-04-22 19:00:28	Creo que volveré a ver el capítulo antes de entrar al turno hoy.	creer que volver ver el capítulo antes de entrar al turno hoy
1120371817473093638	368212296	null	2019-04-22 19:00:31	@puta_jodida Pero si tienes pasta para porros, no te quejes si tienes pasta	@puta_jodida pero si tener pasta para porro no tú quejer si tener pasta
1120371852294144007	911084245	null	2019-04-22 19:00:39	Mucha casualidad fue que en el vuelo de ida unde vuelta tuviera al lado a misma persona jajaja	mucho casualidad ser que en el vuelo de ida undir vuelta tener al lado mismo persona jajajo
1120371856316432389	1679286870	null	2019-04-22 19:00:40	gayo eres más vago que yo tío cabrom	gayo eres más vago que yo tío cabrom
1120371909861040130	942400897807781890	[-3.69286333, 40.50940535]	2019-04-22 19:00:53	‼️☎️910069933☎️‼️      PELUQUERÍA  BARBERÍA  ESTÉTICA  RECOGIDOS MAQUILLAJE MANICURA/PEDICURA NOVIAS  BALAYAGE  NANOPLASTIA  KERATINA  PUNTA DE DIAMANTE… https://t.co/weInhvUr62	‼️☎️910069933☎️‼ peluquería barberío estético recogido maquillaje manicura/pedicura novia balayage nanoplastio keratino punta de diamante
1120371938805932033	427424505	null	2019-04-22 19:01:00	@AnthonyAZULon Yo soy de quejarme por quejarme luego en verdad me la pela	@anthonyazulon yo ser de quejarmer por q luego en verdad yo el pela
1120371964898611200	906844260707831809	null	2019-04-22 19:01:06	Es muy duro porque da la apariencia de que se está enjuiciando a la victima pero, en muchos casos, están preguntando para saber cuál es la actuación que debe tomar la policía tras la denuncia en función de la casuística concreta de la agresión	ser mucho duro porque dar el apariencia de que se estar enjuiciar el victima pero en mucho caso estar preguntar para saber cuál ser el actuación que deber tomar el policía tras el denuncia en función de el casuística concreto de el agresión
1120372031554564102	257988500	null	2019-04-22 19:01:22	@meri_minimeri @quimicefa apuesto muy fuerte por REINA POR UN DÍA	@meri_minimeri @quimicefa apuesto mucho fuerte por reina por uno día
1120372046503010312	4706626761	null	2019-04-22 19:01:26	Tal cual	tal cual
1120372080090992640	2725070987	null	2019-04-22 19:01:34	@LaJunglaRadio @VictoralmansaFM Vamos marquessss	@lajunglaradio @victoralmansafm ir marquesss
1120372093235945474	181269528	null	2019-04-22 19:01:37	@Ghurzlak La libertad de libres domingos y domingos para ti sí lo es xDDD	@ghurzlak el libertad de libre domingo domingo para tú sí él ser xddd
1120372092040548353	139268244	null	2019-04-22 19:01:36	Liberte-se 🕊 https://t.co/O6NTBkTn9N	liberte-se
1120372114924740609	365326118	null	2019-04-22 19:01:42	"📻 @AlbertoBlazquez en @SERHenares   🗣 ""Los parques Salvador de Madariaga y La Duquesa ya se encuentran abiertos y completamente reformados. También la pista de atletismo Antonio Fernández del Val y las pistas deportivas de Espartales""  ➡️➡️➡️ https://t.co/deu28p5WCF ⬅️⬅️⬅️ https://t.co/EXOrh5hzdd"	@albertoblazquez @serhenares en el parque salvador de madariaga el duquesa ya él encontrar abierto completamente reformado también el pista de atletismo antonio fernández del val el pista deportivo de espartal ➡️➡️➡️ ⬅️⬅️⬅️
