tweetId	authorId	coordinates	date	text	lemmatizedText
1117691584194256897	44361183	null	2019-04-15 09:30:14	Yo con @RaquelEscobarr yendo por la vida todos los lunes hasta ver el ep de #GoT https://t.co/Jwo0gLkDjb	@raquelescobarr #got yo con ir por el vida todo el lunes hasta ver el ep de
1117691662006878208	378715291	null	2019-04-15 09:30:32	@SerrantDaFoeII @Kahazar @GrandeIII Nos debemos una visita	@serrantdafoeii @kahazar @grandeiii yo deber uno visita
1117691700581945344	970682310877155328	null	2019-04-15 09:30:41	@TMZ260663 @iescolar Ni te preocupes para eso ya están sus amigos Pedrito y Pablenin.	@tmz260663 @iescolar ni tú preocuper para ese ya estar su amigo pedrito pablenin
1117691738154590209	157288888	null	2019-04-15 09:30:50	@ariamsita @gamusino JAJAJAJA.	@ariamsita @gamusino jajajaja
1117691771478265856	492493630	null	2019-04-15 09:30:58	@isaacfouto Dilo todo,viene de un despeje de un compañero suyo,que si no le hubiese dado en la mano involuntariamente,se hubiese ido a corner,utiliza otra mano, que este no es el mejor ejemplo... Te luces ultimamente con tus lecciones de arbitraje crack...	@isaacfouto dilo todo venir de uno despeje de uno compañero suyo que si no él haber dar en el mano involuntariamente se haber ir corner utiliza otro mano que este no ser el mejor ejemplo tú lucir ultimamente con tuou lección de arbitraje crack
1117691791933956096	616086447	null	2019-04-15 09:31:03	La #franquicia @MBESpain sigue expandiéndose en Portugal. Conoce la noticia entera en el siguiente enlace ➡️👏 https://t.co/ZoGmPBDHjm https://t.co/dL1vJv8T0m	#franquicia @mbespain el seguir expandiéndose en portugal conocer el noticia entero en el siguiente enlace ➡️👏
1117691798267232257	177159081	null	2019-04-15 09:31:05	La Diputación impulsa planes de responsabilidad social corporativa en los ayuntamientos de Málaga | Diario SUR https://t.co/UXTQgFc8l2	el diputación impulsar plan de responsabilidad social corporativo en el ayuntamiento de málaga diario sur
1117691840554307584	438425466	null	2019-04-15 09:31:15	Merecido! Cómo hacemos para “plantar” más @salazar_octavio y @Miguel__Lorente y que se reproduzcan? @mujeresycia	@salazar_octavio @miguel__lorente @mujeresycia merecer cómo hacer para “plantar” más que se reproducir
1117691865099317248	970682310877155328	null	2019-04-15 09:31:21	@teresaaltarejos @iescolar Si los dejan !! Listilla	@teresaaltarejos @iescolar si él dejar listilla
1117691881125765120	340129973	[-3.6187, 40.3722]	2019-04-15 09:31:24	Más cositas para #decorar la #casa.   Esta vez, he #reciclado un marco que me encontré. Alguien había tirado a la basura un cuadro horrendo pero el marco de 70x60 estaba estupendo y… https://t.co/jcg2i8LS6h	#decorar #casa #reciclado más cosita para el este vez haber uno marco que yo encontrar alguien haber tirar el basura uno cuadro horrendo pero el marco de 70x60 estar estar
1117691885836034048	229445894	null	2019-04-15 09:31:25	@MosFidri5 Hola! Tiene muy pinta, además que estaba buscando algo parecido a RetroPie pero en portátil. Dónde lo has comprado?porque he visto que por menos de 50$ nada...gracias!!	@mosfidri5 hola tener mucho pinto además que estar buscar algo parecido retropie pero en portátil dónde él haber comprar porque haber ver que por menos de 50 nada gracia
1117691899068977152	917081506002194433	null	2019-04-15 09:31:29	@Vinnychase79 @ClodsBand @CostelloClubMad @LATITUDFM @esintrepida @jero22ind @SegundoPremio_ @nastupisteblog @topeuropa @rutopia @rebote_fm @AwesomeMadrid ¡Semana del rock! https://t.co/M7R85YnoQw	@vinnychase79 @clodsband @costelloclubmad @latitudfm @esintrepida @jero22ind @segundopremio @nastupisteblog @topeuropa @rutopia @rebote_fm @awesomemadrid semana del rock
1117691985786232832	1259978400	null	2019-04-15 09:31:49	@cris_ayala_ Pues no tiene usted mas que ver en Andalucia como aparecían papeletas de VOS con un punto o una cruz por detrás para que fueran votos nulos.  República bananera,así es,porque en ningún país normal se permite que un terrorista,inhabilitado para cargo público haga campaña politica	@cris_ayala pues no tener tú mas que ver en andalucia como aparecer papeleta de vo con uno punto uno cruz por detrás para que ser voto nulo república bananero así ser porque en ninguno país normal se permitir que uno terrorista inhabilitado para cargo público hacer campaña politica
1117692005600178176	2752079265	null	2019-04-15 09:31:54	no se hace con cualquiera... 💋	no se hacer con cualquiera
1117692018203951104	1134145441	null	2019-04-15 09:31:57	@PkmnRaion Joder, y yo pensaba que era problema de mi móvil xd. Gracias por el dato	@pkmnraion joder yo pensar que ser problema de mi móvil xd gracia por el dato
1117692031785218048	609416563	null	2019-04-15 09:32:00	La camioneta hace un ruido raro 😂😂 https://t.co/OQXHdyXH3F	el camioneta hacer uno ruido raro 😂😂
1117692041943834625	73740510	null	2019-04-15 09:32:03	Notición https://t.co/ZgtfeK1hmC	notición
1117692096247414789	15644202	null	2019-04-15 09:32:16	Pero y las banderas de los balcones, quedan muy bien	pero el bandera de el balcón quedar mucho bien
1117692097174429696	295290905	null	2019-04-15 09:32:16	@cris_petit_ Prefiero recurrir a lo tradicional https://t.co/FxqgQoQak5	@cris_petit preferir recurrir el tradicional
1117692116707180544	780421651951390720	null	2019-04-15 09:32:20	Buenos días y feliz lunes!!! https://t.co/zZGjcZPMjo	buen día feliz lunes
1117692237251514368	342466670	null	2019-04-15 09:32:49	@ResacaAmerica @MiguelHerreraDT Este era el momento de que @HenryMartinM se hiciera presente en el marcador pero nada, así quería ser titular? Ya se vio que necesita de una pareja que le reste presión, porque sino nada..	@resacaamerica @miguelherreradt @henrymartinm este ser el momento de que él hacer presente en el marcador pero nada así querer ser titular ya se ver que necesitar de uno pareja que él restar presión porque sino nada
1117692248752316417	15644202	null	2019-04-15 09:32:52	Ánimo España	ánimo españa
1117692272458571776	300429571	null	2019-04-15 09:32:58	@Fernando_Monton @FA82Oficial @AntoGriezmann El problema nace cuando todo ese trabajo lo manchas con declaraciones fuera de lugar,  se merece lo qe quiera x lo qe da,  igual que Jan. Sobre lo de la mejor afición del mundo... desde el cambio al Wandabeu deja mucho qe desear pese al empeño qe se pone desde el Fondo.	@fernando_monton @fa82oficial @antogriezmann el problema nacer cuando todo ese trabajo él manchar con declaración fuera de lugar él merecer el qe querer el qe dar igual que jan sobre el de el mejor afición del mundo desde el cambio al wandabeu dejar mucho qe desear pese al empeño qe se poner desde el fondo
1117692317639614464	15022080	null	2019-04-15 09:33:08	@Meri_Pani Es una GRAN verdad.	@meri_pani ser uno gran verdad
1117692352490082304	354458995	null	2019-04-15 09:33:17	Yo todos los días	yo todo el día
1117692366708715520	133469638	null	2019-04-15 09:33:20	@HBO_ES no funciona vuestra app https://t.co/plubVWGZs2	@hbo_es no funcionar vuestro app
1117692395523645440	740845357530238976	null	2019-04-15 09:33:27	¡Cómo nos hiciste disfrutar a todos @Rins42! 🙌🙌 #AmericasGP 🇺🇸 #MotoGP 🏁	@rins42 #americasgp #motogp cómo yo hicistar disfrutar todo 🙌🙌 🇺🇸
1117692447314915328	271996747	null	2019-04-15 09:33:39	.@vox_es superaría a @CiudadanosCs y @PSOE en el Ayuntamiento de @MADRID según una encuesta de @telemadrid  https://t.co/bOgiNKalfY	@vox_es @ciudadanoscs @psoe @madrid @telemadrid superar en el ayuntamiento de según uno encuesta de
1117692475567685633	169394602	null	2019-04-15 09:33:46	COFRADÍA DEL SANTO POLVO. En el Talis, vuestra PARROQUIA, también celebramos la SEXMANA SANTA.   PROCESIONES: JUEVES NOCHE – VIERNES NOCHE – SÁBADO NOCHE y DOMINGO TARDE. BONO para que podáis venir a todas las Procesiones 50€ / 10 COPAS. https://t.co/avCoM7W6oQ	cofradía del santo polvo en el talis vostra parroquia también celebrar el sexmano santo procesión jueves noche viernes noche sábado noche domingo tarde bono para que poder venir todo el procesión 50€ 10 copa
1117692487831838720	14286147	null	2019-04-15 09:33:49	@albertoclaveria Y yo que creo que somos los mismos...	@albertoclaveria yo que creer que ser el mismo
1117692495238971397	1066749815378386951	null	2019-04-15 09:33:51	@DaniPintoB Yo diría extrema izquierda, más que izquierda, que es muy amplio. Me da igual de dónde vengan éstos comportamientos pero me parece un acoso terrible, me da mucha pena.	@danipintob yo decir extremo izquierda más que izquierda que ser mucho amplio yo dar igual de dónde vengar este comportamiento pero yo parecer uno acoso terrible yo dar mucho pena
1117692499454251008	225113049	null	2019-04-15 09:33:52	El reto de Twitter... https://t.co/q0ZMj4D14A	el reto de twitter
1117692520996032512	1179981192	[-3.7058, 40.4203]	2019-04-15 09:33:57	'El 15' acaba de convertirse en TT ocupando la 10ª posición en España. Más en https://t.co/K5DFqqcseW #trndnl https://t.co/SBkrxTu28R	#trndnl el 15 acabar de convertirsar en tt ocupar el 10ª posición en españa más en
1117692560137388033	14286147	null	2019-04-15 09:34:06	@albertoclaveria (Vaya, hombre, adiós a mi tesis)	@albertoclaveria ir hombre adiós mi tesis
1117692617435648000	337565834	[-3.675441, 40.426123]	2019-04-15 09:34:20	¡¡ Sueños días !!  #FelizLunes en Starbucks Conde De Peñalver https://t.co/tfUOJMOMjo	#felizlunes sueño día en starbucks conder de peñalver
1117692626449391617	970682310877155328	null	2019-04-15 09:34:22	@recaredo126 @iescolar Ni lo veras !!	@recaredo126 @iescolar ni él veras
1117692666714763264	537461005	null	2019-04-15 09:34:32	El PSOE quiere más protección social para los autónomos y que coticen según sus ingresos https://t.co/TpSC5UNXQ0 vía @diariosevilla	@diariosevilla el psoe querer más protección social para el autónomo que coticer según su ingreso vía
1117692711585419265	86113212	null	2019-04-15 09:34:42	@anaoftherock C's ultraderecha? Eso de la gasolina lo dijo también Echenique..	@anaoftherock ultraderecho ese de el gasolina él decir también echenicar
1117692713107951616	914586761581547522	[-3.69718611, 40.43279167]	2019-04-15 09:34:43	There are 12 black dots on this image, but your #brain won't let you see them all at once! 🧠😵🤔Hay 12 puntos negros en esta imagen, ¡pero tu #cerebro no te permitirá verlos todos a la vez!… https://t.co/b3egjM8r6j	#brain #cerebro there arer 12 black dots on this image but your won let you see them all at once 🧠😵🤔har 12 punto negro en este imagen pero tu no tú permitir v todo la vez
1117692719369994241	954849579920494598	null	2019-04-15 09:34:44	No sé porq coño me despierto a éstas horas 🙂	no saber porq coño yo despertir este hora
1117692750076502016	109514458	[-3.70371, 40.47901]	2019-04-15 09:34:52	"JUEGA y GANA desde la Web, tu Móvil o Tablet en https://t.co/Svw9IxkAN3 usando nuestro código CLUB CONMIGO ONLINE ""96480"" #jugandoenmarisinatocafijo #hayquellenarselosbolsillos… https://t.co/ul6IfrFmnN"	#jugandoenmarisinatocafijo #hayquellenarselosbolsillos jugar ganar desde el web tu móvil tablet en usar nuestro código club él online 96480
1117692931257901057	719262023838732289	null	2019-04-15 09:35:35	Por fin!!! Ya está aquí la receta de las torrijas y no solo la mía sino también de @elblogdeceleste  @zampatelmundo @KarimeFarcug ole ole ole !  🥖🎶💃🏃‍♀️ #torrijas  https://t.co/ws4dVPCybe https://t.co/jDxSAxbnZA	@elblogdeceleste @zampatelmundo @karimefarcug #torrijas por fin ya estar aquí el receta de el torrija no solo el er sino también de ole ole ole 🥖🎶💃🏃‍♀️
1117692958281744385	225489521	null	2019-04-15 09:35:41	@bonell77 @Gonvarri Gracias!!! Si, son solo horas pero ya merece mucho la pena :)	@bonell77 @gonvarri gracias si ser solo hora pero ya merecer mucho el pena
1117692958072102912	616086447	null	2019-04-15 09:35:41	Conoce la última entrevista de la #franquicia @duldi. Siendo Mariela y Gabriel, los protagonistas de esta entrevista a los franquiciados de la enseña. https://t.co/RlXsEdjfhR https://t.co/l7sipCQ0kC	#franquicia @duldi conocer el último entrevista de el ser marielo gabriel el protagonista de este entrevista el franquiciado de el enseña
1117692993182535680	219098570	null	2019-04-15 09:35:49	Cuánto más tiempo se colapse #hbo menos spoilers nos tragamos. #GameofThrones #juegodetronos https://t.co/FH5mAjHEW9	#hbo #gameofthrones #juegodetronos cuánto más tiempo se colapsar menos spoilers yo tramar
1117693110769913856	889362696	null	2019-04-15 09:36:17	@raavca @magdugui @sanchezcastejon @PSOE Sabes que es miserable y facha. Ver a una mujer ayer en  Renteria decir a su hijo pequeño : Mira son fachas gritales fachas Y sabes quién era la facha? Parazuntundua a la que le mataron a su hermano allí mismo por ser socialista. La palabra facha ya no significa nada es de todos.	@raavca @magdugui @sanchezcastejon @psoe saber que ser miserable facha ver uno mujer ayer en renteria decir su hijo pequeño mirar ser facha grital facha saber quién ser el facha parazuntundua el que él matar su hermano allí mismo por ser socialista el palabra facha ya no significar nada ser de todo
1117693136799662082	955526552	null	2019-04-15 09:36:24	@betyzapi Buenos días Beatriz	@betyzapi buen día beatriz
1117693151723048965	2835168063	null	2019-04-15 09:36:27	@AlejandroSiz Una reina.	@alejandrosiz uno reina
1117693173222998016	71516779	null	2019-04-15 09:36:32	Quién más se parece a AOC en nuestras elecciones es Casado.  Discursos a base de diarreas mentales, conocimento al nivel de un quinceañero, formas histriónicas y desagradables. Los dos saben que donde están es lo más lejos que van a llegar	quién más se parecer aoc en nuestro elección ser casar discurso base de diarrea mental conocimento al nivel de uno quinceañero forma histriónico desagradable el dos saber que donde estar ser el más lejos que ir llegar
