tweetId	authorId	coordinates	date	text	lemmatizedText
1117880313173032960	225195320	null	2019-04-15 22:00:10	@Tecnico_ambu El padre de los #cuñados  jajjajajaa https://t.co/epQ2BjaRk7	@tecnico_ambu #cuñados el padre de el jajjajajaa
1117880332580270080	1510550473	null	2019-04-15 22:00:15	@MayLuni16 Hola Mayte  Espero que hayas pasado un bonito día amiga 🐻🐾 Feliz descanso  #Hastapronto  #Sweetdreams 💙💫⭐🌜🌙🌠 https://t.co/MMd5T8kp9y	@mayluni16 #hastapronto #sweetdreams hola mayte esperar que haber pasar uno bonito día amigar 🐻🐾 feliz descanso 💙💫⭐🌜🌙🌠
1117880337193766912	59786955	null	2019-04-15 22:00:16	Tengo ganas de llorar, no puede ser más horrible lo que está pasando en #Paris #NotreDame	#paris #notredame tener gana de llorar no poder ser más horrible el que estar pasar en
1117880340373098496	265528855	null	2019-04-15 22:00:17	@Sans_Fi si hay carteles de que no subas pues no subas	@sans_fi si haber cartel de que no subar pues no subar
1117880356189769729	339000064	[-3.69978, 40.4269]	2019-04-15 22:00:20	MY @ Teatro Barceló🔥MYércoles 17 Abril 2019  MY, mucho más que una fiesta. 🔝 VÍSPERA DE FESTIVO! Preparados para otro reventón! Botellas🍾: Escenario: 180€ (400€… https://t.co/JOHV7oqgYS	my teatro barceló🔥myércoles 17 abril 2019 my mucho más que uno fiesta víspera de festivo preparado para otro reventón botella escenario 180€ 400€
1117880377912119296	716656120891318277	null	2019-04-15 22:00:25	@VeroSuk ¡Vamos! Que después vendrá mi escuela también	@verosuk ir que después venir mi escuela también
1117880413240745985	175348837	null	2019-04-15 22:00:34	Es un momento triste. Y estos parisinos lo convierten en solemne. No hay nada que pueda añadir.	ser uno momento triste este parisino él convertir en solemne no haber nada que poder añadir
1117880422199746560	1066749815378386951	null	2019-04-15 22:00:36	@BENEMPOL Me cachis!!	@benempol yo cachis
1117880424179482624	715780902417252352	null	2019-04-15 22:00:36	El 'annus horribilis' del turismo Francia: chalecos amarillos... y arde Notre-Dame https://t.co/TqPExTU7i8	el annu horribilis del turismo francia chaleco amarillo arder notre-dam
1117880430223605765	1117649461	null	2019-04-15 22:00:38	@iescolar Vergonzoso, el juego sucio de la Derecha rancia....	@iescolar vergonzoso el juego sucio de el derecha rancio
