tweetId	authorId	coordinates	date	text	lemmatizedText
1122470524649639936	395608760	null	2019-04-28 14:00:02	@luciaa2301 Es la mujer más bonita del mundo.  ¿Te quieres reír todos los días conmigo hasta que la muerte nos separe? 😍	@luciaa2301 ser el mujer más bonito del mundo tú querer reír todo el día conmeguir hasta que el muerte yo separar
1122470525463420928	1895683933	null	2019-04-28 14:00:02	"""MATAR A UN RUISEÑOR"" https://t.co/vmF2qt0d5l"	matar uno ruiseñor
1122470536997634049	1884398202	null	2019-04-28 14:00:05	@contodosmisyos @AliciaAlvarezV3 @vox_es Con dos ovarios. 👏🏼	@contodosmisyos @aliciaalvarezv3 @vox_es con dos ovario 👏🏼
1122470561739935744	7119362	null	2019-04-28 14:00:11	100% de acuerdo!!! Tiene que cambiar la ley para adaptarse a la interacción digital	100 de acuerdo tener que cambiar el ley para adaptarse el interacción digital
1122470580131905541	268205101	null	2019-04-28 14:00:15	Puta juventud antidemocrática, Quo Vadis España. Tantos años de lucha por conseguir una democracia para que vengan los críos a pisotearla.	putar juventud antidemocrático quo vadis españa tanto año de lucha por conseguir uno democracia para que venir el crío p
1122470598842748929	1097990502283124736	null	2019-04-28 14:00:19	¿Y si cerramos la semana con un brunch?  #brunch #Madrid #desayuno #Domingo https://t.co/ozhOXPB5iI	#brunch #madrid #desayuno #domingo si cerrar el semana con uno brunch
1122470605071245315	267330359	[-3.48333, 40.45]	2019-04-28 14:00:21	Sufriendo #bbq en Torrejón de Ardoz https://t.co/IiDUuayeRZ	#bbq sufrir en torrejón de ardoz
1122470622439849985	789634196	null	2019-04-28 14:00:25	Colas en #madrid para las elecciones de 1936. https://t.co/2QzJ39oH8u	#madrid cola en para el elección de 1936
1122470645873430530	239054727	null	2019-04-28 14:00:31	@SabatoFan Jajaja	@sabatofan jajaja
1122470646372536321	298562954	null	2019-04-28 14:00:31	@EmeTargaryen @Realidazando @MuyPrimos @protestona1 https://t.co/JEestnL7Lx De viva voz de Pablo Iglesias.	@emetargaryen @realidazando @muyprimos @protestona1 de vivo voz de pablo iglesia
1122470649627385856	28680834	[-3.65347447, 40.46142128]	2019-04-28 14:00:32	Aquí, por el #28A y todo por mejorar el país. España es mucho más que la bandera 🇪🇸 (@ Colegio Luis Cernuda in Madrid) https://t.co/HRLRJGSkFt	#28a aquí por el todo por mejorar el país españa ser mucho más que el bandera 🇪 colegio luis cernudo in madrid
1122470660482248714	111912089	null	2019-04-28 14:00:34	Por favor que no volvamos a 1800.	por favor que no volvar 1800
1122470675900456960	2211164040	null	2019-04-28 14:00:38	Y me llene de heridas, ahora me duele to’ y el hombro muchísimo, help	yo llenar de herida ahora yo doler to’ el hombro muchísimo help
1122470693948592129	405593326	null	2019-04-28 14:00:42	Que sexy me he sentido votando, como bien dice el Kanka.	que sexy yo haber sentir votar como bien decir el kanka
1122470692245647360	1068775497100873728	[-3.6886998, 40.4073993]	2019-04-28 14:00:42	@Munimadrid_es @Lineamadrid @madridclean  @ayuntamiento Madrid Moto en mitad de la acera. Hasta cuando? https://t.co/Ai1FOZ2nf8	@munimadrid_es @lineamadrid @madridclean @ayuntamiento madrid moto en mitad de el acera hasta cuando
